ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_X,Metadata_X,Metadata_Y,Metadata_Y,Metadata_image,Metadata_image,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Cells_Count,Intensity_IntegratedIntensityEdge_B220,Intensity_IntegratedIntensityEdge_CD3,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PulpMask,Intensity_IntegratedIntensityEdge_TZoneMask,Intensity_IntegratedIntensity_B220,Intensity_IntegratedIntensity_CD3,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PulpMask,Intensity_IntegratedIntensity_TZoneMask,Intensity_LowerQuartileIntensity_B220,Intensity_LowerQuartileIntensity_CD3,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PulpMask,Intensity_LowerQuartileIntensity_TZoneMask,Intensity_MADIntensity_B220,Intensity_MADIntensity_CD3,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PulpMask,Intensity_MADIntensity_TZoneMask,Intensity_MassDisplacement_B220,Intensity_MassDisplacement_CD3,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PulpMask,Intensity_MassDisplacement_TZoneMask,Intensity_MaxIntensityEdge_B220,Intensity_MaxIntensityEdge_CD3,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PulpMask,Intensity_MaxIntensityEdge_TZoneMask,Intensity_MaxIntensity_B220,Intensity_MaxIntensity_CD3,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PulpMask,Intensity_MaxIntensity_TZoneMask,Intensity_MeanIntensityEdge_B220,Intensity_MeanIntensityEdge_CD3,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PulpMask,Intensity_MeanIntensityEdge_TZoneMask,Intensity_MeanIntensity_B220,Intensity_MeanIntensity_CD3,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PulpMask,Intensity_MeanIntensity_TZoneMask,Intensity_MedianIntensity_B220,Intensity_MedianIntensity_CD3,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PulpMask,Intensity_MedianIntensity_TZoneMask,Intensity_MinIntensityEdge_B220,Intensity_MinIntensityEdge_CD3,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PulpMask,Intensity_MinIntensityEdge_TZoneMask,Intensity_MinIntensity_B220,Intensity_MinIntensity_CD3,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PulpMask,Intensity_MinIntensity_TZoneMask,Intensity_StdIntensityEdge_B220,Intensity_StdIntensityEdge_CD3,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PulpMask,Intensity_StdIntensityEdge_TZoneMask,Intensity_StdIntensity_B220,Intensity_StdIntensity_CD3,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PulpMask,Intensity_StdIntensity_TZoneMask,Intensity_UpperQuartileIntensity_B220,Intensity_UpperQuartileIntensity_CD3,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PulpMask,Intensity_UpperQuartileIntensity_TZoneMask,Location_CenterMassIntensity_X_B220,Location_CenterMassIntensity_X_CD3,Location_CenterMassIntensity_X_DAPI,Location_CenterMassIntensity_X_PulpMask,Location_CenterMassIntensity_X_TZoneMask,Location_CenterMassIntensity_Y_B220,Location_CenterMassIntensity_Y_CD3,Location_CenterMassIntensity_Y_DAPI,Location_CenterMassIntensity_Y_PulpMask,Location_CenterMassIntensity_Y_TZoneMask,Location_CenterMassIntensity_Z_B220,Location_CenterMassIntensity_Z_CD3,Location_CenterMassIntensity_Z_DAPI,Location_CenterMassIntensity_Z_PulpMask,Location_CenterMassIntensity_Z_TZoneMask,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_B220,Location_MaxIntensity_X_CD3,Location_MaxIntensity_X_DAPI,Location_MaxIntensity_X_PulpMask,Location_MaxIntensity_X_TZoneMask,Location_MaxIntensity_Y_B220,Location_MaxIntensity_Y_CD3,Location_MaxIntensity_Y_DAPI,Location_MaxIntensity_Y_PulpMask,Location_MaxIntensity_Y_TZoneMask,Location_MaxIntensity_Z_B220,Location_MaxIntensity_Z_CD3,Location_MaxIntensity_Z_DAPI,Location_MaxIntensity_Z_PulpMask,Location_MaxIntensity_Z_TZoneMask,Number_Object_Number,Parent_Bzone,Parent_TZone,Parent_WhitePulp
17,569,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,142,196,90,353,76,339,81.98591549295774,345.2676056338028,1.0548155337078342,0.4326339431977945,13.446189622059965,1,0.7244897959183674,0.9480330617476314,14.216727391019884,13.92838827718412,6.324555320336759,2.5292096980122327,2.23606797749979,12.33772718919988,12.81737023288189,-0.3875079303467241,43.384776310850235,0.9281045751633987,1,5.964675363153219,4.843945982633159,16.733943611383438,0.0017395284958183765,0.0,10.709712379612029,6.9243152546696365,85.76310339570045,0.0065003433264791965,0.0,0.018417639657855034,0.0,0.48093385994434357,4.577706567943096e-05,0.0,0.040405891835689545,0.0,0.13067829608917236,0.0,0.0,0.9205881483486995,4.129708529060282,0.5173378585948705,0.0,nan,0.35652706027030945,0.5530174970626831,0.8551766276359558,4.577706567943096e-05,0.0,0.35652706027030945,0.5530174970626831,0.9369802474975586,4.577706567943096e-05,0.0,0.15696514113561102,0.12747226270087259,0.4403669371416694,4.577706567943096e-05,0.0,0.07542050971557766,0.04876278348358899,0.60396551687113,4.577706567943096e-05,0.0,0.051789119839668274,0.0,0.6303959488868713,4.577706567943096e-05,0.0,0.04605172947049141,0.0,0.1269245445728302,4.577706567943096e-05,0.0,0.0,0.0,0.1269245445728302,4.577706567943096e-05,0.0,0.07261347708649656,0.17361364730064552,0.2191803379443391,0.0,0.0,0.07503702486851925,0.10931789111365807,0.1932366417608127,0.0,0.0,0.11609064042568207,0.037285421043634415,0.751621276140213,4.577706567943096e-05,0.0,82.1026755872811,79.04964023387667,81.52895594798291,81.98591549295774,nan,344.3544519669681,348.171530587706,345.5101472471229,345.2676056338028,nan,0.0,0.0,0.0,0.0,nan,81.98591549295774,345.2676056338028,0,76.0,77.0,78.0,85.0,83.0,343.0,349.0,346.0,351.0,348.0,0.0,0.0,0.0,0.0,0.0,569,1,0,1
17,570,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,155,195,278,354,265,339,270.7483870967742,345.65806451612906,1.0914017990897227,0.543920681967523,14.048207338801282,1,0.7948717948717948,0.9162528418351922,15.503493015960082,16.1245154965971,6.0,2.612227017924699,2.0,11.860182731569928,13.009548955806478,-0.24209851128571824,46.10660171779821,0.9281437125748503,1,9.28627448156476,6.671076458878815,20.75019472837448,0.0019684138242155313,0.0,17.807293862570077,10.244830889627337,102.40695837140083,0.007095445180311799,0.0,0.034267948009073734,0.0,0.5354428887367249,4.577706567943096e-05,0.0,0.06151674594730139,0.0,0.14015412330627441,0.0,0.0,1.1829437982452429,5.398118866226795,0.04876309419422603,0.0,nan,0.4891431927680969,0.8327305912971497,0.8621042370796204,4.577706567943096e-05,0.0,0.4891431927680969,0.8327305912971497,0.9438925981521606,4.577706567943096e-05,0.0,0.21595987166429675,0.15514131299718176,0.4825626681017321,4.577706567943096e-05,0.0,0.11488576685529082,0.06609568315888605,0.6606900540090377,4.577706567943096e-05,0.0,0.0784618929028511,0.0,0.6828870177268982,4.577706567943096e-05,0.0,0.02858014777302742,0.0,0.14073395729064941,4.577706567943096e-05,0.0,0.0,0.0,0.14073395729064941,4.577706567943096e-05,0.0,0.1121327479472535,0.24051376224945253,0.18719941113965619,0.0,0.0,0.11019097850575514,0.16660175567644941,0.19859645368609333,0.0,0.0,0.16379033774137497,0.022339208517223597,0.8113832026720047,4.577706567943096e-05,0.0,271.8300198562795,270.80976026014804,270.7801831029275,270.7483870967742,nan,345.17907954416034,351.0558344842484,345.69503549593884,345.65806451612906,nan,0.0,0.0,0.0,0.0,nan,270.7483870967742,345.65806451612906,0,275.0,270.0,274.0,266.0,265.0,339.0,352.0,340.0,351.0,347.0,0.0,0.0,0.0,0.0,0.0,570,1,0,1
17,571,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,138,196,526,353,512,339,519.0434782608696,345.231884057971,1.0768221341078,0.30144417687082947,13.255453865237978,1,0.7040816326530612,0.9286584741578973,13.65063267129416,13.601470508735444,6.082762530298219,2.48133731948116,2.118033988749895,12.20340431695504,13.015657479538525,1.055693008327521,43.21320343559643,0.92,1,0.21594568016007543,0.044022278394550085,11.130861341953278,0.0,0.0,0.4459449169225991,0.21284809964708984,82.11755576729774,0.0,0.0,0.0,0.0,0.3899671882390976,0.0,0.0,0.0,0.0,0.1881285309791565,0.0,0.0,1.365835987616753,3.474041482428515,0.2720694288458989,nan,nan,0.035614557564258575,0.02723735384643078,0.5894865393638611,0.0,0.0,0.06907758861780167,0.03619439899921417,0.9446707963943481,0.0,0.0,0.005836369734056093,0.001189791307960813,0.3008340903230616,0.0,0.0,0.003231484905236225,0.0015423775336745641,0.5950547519369401,0.0,0.0,0.0,0.0,0.6303654313087463,0.0,0.0,0.0,0.0,0.09947356581687927,0.0,0.0,0.0,0.0,0.09947356581687927,0.0,0.0,0.01093416676300971,0.004680973269339196,0.12258569848000893,0.0,0.0,0.009801055099730104,0.005416193402351659,0.23732486942110015,0.0,0.0,0.0,0.0,0.7873960435390472,0.0,0.0,520.0609067565823,515.5708653004813,519.0526793792818,nan,nan,344.3206501685766,345.1322675484106,344.9599702599899,nan,nan,0.0,0.0,0.0,nan,nan,519.0434782608696,345.231884057971,0,518.0,515.0,520.0,521.0,523.0,341.0,344.0,345.0,351.0,347.0,0.0,0.0,0.0,0.0,0.0,571,0,0,0
17,572,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,324,462,327,361,305,340,316.1666666666667,350.00925925925924,1.0568809126225305,0.3293673310915068,20.310825007719227,1,0.7012987012987013,0.9461803955931167,21.025005445113145,21.587033144922902,9.219544457292887,3.5877181573668167,3.1622776601683795,19.0774951100015,19.851849345564712,1.5197338269818248,65.59797974644665,0.9614243323442137,1,4.011749452911317,0.7233234217856079,13.400686636567116,0.002471961546689272,0.0,16.022476552519947,1.5457236687652767,155.57161812484264,0.014831769280135632,0.0,0.015457388944923878,0.0,0.3506981134414673,4.577706567943096e-05,0.0,0.02876325696706772,0.0,0.11668571829795837,0.0,0.0,0.6482305773745479,6.288527355783421,0.3263349187644268,0.0,nan,0.2648508548736572,0.15648126602172852,0.6073395609855652,4.577706567943096e-05,0.0,0.2648508548736572,0.15648126602172852,0.9479667544364929,4.577706567943096e-05,0.0,0.07429165653539477,0.013394878181214962,0.24816086364013176,4.577706567943096e-05,0.0,0.049452088125061563,0.00477075206409036,0.4801593152001316,4.577706567943096e-05,0.0,0.041962310671806335,0.0,0.46738383173942566,4.577706567943096e-05,0.0,0.0,0.0,0.0635538250207901,4.577706567943096e-05,0.0,0.0,0.0,0.0635538250207901,4.577706567943096e-05,0.0,0.055241824454608235,0.039613277348923406,0.1256649812690202,0.0,0.0,0.04394975991173218,0.019576528796790008,0.1968505294508358,0.0,0.0,0.07255665212869644,0.0,0.5839017033576965,4.577706567943096e-05,0.0,315.5541301945835,320.25966692689946,316.02313487350716,316.1666666666667,nan,350.22139589402843,354.78345292669366,350.3023345116389,350.00925925925924,nan,0.0,0.0,0.0,0.0,nan,316.1666666666667,350.00925925925924,0,321.0,321.0,317.0,305.0,323.0,341.0,359.0,356.0,351.0,357.0,0.0,0.0,0.0,0.0,0.0,572,1,0,1
17,573,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,118,156,69,353,56,341,61.50847457627118,346.53389830508473,1.0241922449139031,0.4544486180622889,12.257335203001883,1,0.7564102564102564,0.9763791953766093,13.056613476291094,13.416407864998739,5.656854249492381,2.327943218644831,2.0,11.0,11.630478140586096,-1.0001556772030036,38.970562748477136,0.944,1,4.272785544162616,0.11772335227578878,11.710597321391106,0.0015564202331006527,0.0,15.551110144006088,0.333867400418967,61.84760810434818,0.0054016937501728535,0.0,0.0725947953760624,0.0,0.4108949452638626,4.577706567943096e-05,0.0,0.055436015129089355,0.0,0.11415272951126099,0.0,0.0,1.315314412819691,3.378935330835463,0.4145466113583622,0.0,nan,0.32376593351364136,0.08555733412504196,0.7264515161514282,4.577706567943096e-05,0.0,0.3332417905330658,0.08555733412504196,0.9602349996566772,4.577706567943096e-05,0.0,0.12567016306360634,0.0034624515375231996,0.34442933298209133,4.577706567943096e-05,0.0,0.13178906901700074,0.0028293847493132797,0.5241322720707473,4.577706567943096e-05,0.0,0.1276417225599289,0.0,0.5195239186286926,4.577706567943096e-05,0.0,0.0,0.0,0.09269855916500092,4.577706567943096e-05,0.0,0.0,0.0,0.09269855916500092,4.577706567943096e-05,0.0,0.10080969730516255,0.014797515951473132,0.1782714370615185,0.0,0.0,0.07944651010538431,0.009739410335443883,0.21221411665793874,0.0,0.0,0.1823834553360939,0.0,0.6338216066360474,4.577706567943096e-05,0.0,61.604538916957225,60.61019193613676,61.11158094826389,61.50847457627118,nan,345.22209662532526,343.2765539468074,346.4142139659425,346.53389830508473,nan,0.0,0.0,0.0,0.0,nan,61.50847457627118,346.53389830508473,0,65.0,63.0,59.0,59.0,66.0,345.0,341.0,345.0,352.0,348.0,0.0,0.0,0.0,0.0,0.0,573,1,0,1
17,574,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,222,280,213,355,193,341,202.53603603603602,347.7072072072072,1.09275562888659,0.7578658086001653,16.812470934731934,1,0.7928571428571428,0.9151176837395028,20.871864367923333,19.6468827043885,7.0,2.9583556112973084,2.8284271247461903,12.869343417595164,13.61702275870131,-1.4789246597423844,55.21320343559643,0.9487179487179487,1,20.133302748203278,5.159533092286438,15.974410578608513,0.002243076218292117,0.0,56.806698608445004,7.052445269189775,132.50553126633167,0.010162508580833673,0.0,0.09388113394379616,0.0,0.3986266851425171,4.577706567943096e-05,0.0,0.11470207571983337,0.0,0.21406883001327515,0.0,0.0,0.4900692439711359,5.331413901578208,0.24197997504043797,0.0,nan,1.0,0.8243228793144226,0.8548867106437683,4.577706567943096e-05,0.0,1.0,0.8243228793144226,0.9394521713256836,4.577706567943096e-05,0.0,0.41088372955516894,0.10529659372013138,0.32600837915527575,4.577706567943096e-05,0.0,0.2558860297677703,0.031767771482836826,0.5968717624609535,4.577706567943096e-05,0.0,0.1919432431459427,0.0,0.60898756980896,4.577706567943096e-05,0.0,0.05073624849319458,0.0,0.06674296408891678,4.577706567943096e-05,0.0,0.0006866559851914644,0.0,0.06674296408891678,4.577706567943096e-05,0.0,0.21687958576000496,0.2190065836422685,0.2204061737170969,0.0,0.0,0.21029266840956462,0.11367348919048506,0.2499513199002142,0.0,0.0,0.3484550267457962,0.006027313880622387,0.8318913578987122,4.577706567943096e-05,0.0,202.04888223201857,205.69069760393134,202.47432916917165,202.53603603603602,nan,347.76058356075225,352.00512351420826,347.4732273557192,347.7072072072072,nan,0.0,0.0,0.0,0.0,nan,202.53603603603602,347.7072072072072,0,200.0,203.0,205.0,209.0,198.0,343.0,354.0,343.0,351.0,354.0,0.0,0.0,0.0,0.0,0.0,574,1,0,1
17,575,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,237,342,543,359,524,341,533.0253164556962,349.0084388185654,1.1406293208931517,0.3616596548998417,17.371176474327626,1,0.6929824561403509,0.876709007635334,18.077147890170906,18.681541692269406,8.06225774829855,3.1028210155776357,2.8284271247461903,16.443843832875572,16.853509219431405,-1.1231287547646094,58.2842712474619,0.9294117647058824,1,0.36919203330762684,0.06358434492722154,16.44197752326727,0.0,0.0,1.1002975548617542,0.5105974012985826,155.4613412991166,0.0,0.0,0.0,0.0,0.5367589741945267,0.0,0.0,0.0,0.0,0.16603341698646545,0.0,0.0,2.1046454800237853,1.8599739153351234,0.48844315064007615,nan,nan,0.05725185200572014,0.027603570371866226,0.7679713368415833,0.0,0.0,0.057862211018800735,0.04240482300519943,0.9382467269897461,0.0,0.0,0.007383840666152537,0.0012716868985444307,0.3288395504653454,0.0,0.0,0.004642605716716262,0.0021544194147619516,0.6559550265785511,0.0,0.0,0.0,0.0,0.7172503471374512,0.0,0.0,0.0,0.0,0.06706339865922928,0.0,0.0,0.0,0.0,0.06706339865922928,0.0,0.0,0.015201133306014301,0.005062062848318479,0.2139980196964272,0.0,0.0,0.011090839853692096,0.00626329980134573,0.251393247743325,0.0,0.0,0.0,0.0,0.8819295167922974,0.0,0.0,534.6937787446473,531.7183073286568,532.734297630039,nan,nan,350.29131300839566,350.33177932937997,348.61615734497747,nan,nan,0.0,0.0,0.0,nan,nan,533.0253164556962,349.0084388185654,0,538.0,531.0,530.0,539.0,537.0,352.0,350.0,347.0,355.0,356.0,0.0,0.0,0.0,0.0,0.0,575,0,0,0
17,576,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,215,288,56,360,40,342,48.16279069767442,350.0046511627907,1.0576502097190343,0.6354407432562066,16.545286401814263,1,0.7465277777777778,0.9454921776696389,18.883280761086397,18.867962264113206,7.615773105863909,3.0075274649262904,2.8284271247461903,14.142135623730951,14.580718383706284,-0.5324109435283639,53.4558441227157,0.9598214285714286,1,1.2927138230297714,0.13928435370326042,11.545723672956228,0.0021057450212538242,0.0,3.164889011764899,0.3020218287128955,103.93421840295196,0.009842069121077657,0.0,0.0,0.0,0.3391203135251999,4.577706567943096e-05,0.0,0.0,0.0,0.136118084192276,0.0,0.0,0.5164838553127069,4.802331913896461,0.38938157974200555,0.0,nan,0.17196917533874512,0.061051346361637115,0.5727168917655945,4.577706567943096e-05,0.0,0.17196917533874512,0.061051346361637115,0.9621576070785522,4.577706567943096e-05,0.0,0.028102474413690685,0.0030279207326795745,0.2509939928903528,4.577706567943096e-05,0.0,0.014720414008208832,0.001404752691687886,0.4834149693160556,4.577706567943096e-05,0.0,0.0,0.0,0.47069504857063293,4.577706567943096e-05,0.0,0.0,0.0,0.04281681403517723,4.577706567943096e-05,0.0,0.0,0.0,0.04281681403517723,4.577706567943096e-05,0.0,0.04562759923154134,0.011775796602333539,0.11853545179685714,0.0,0.0,0.027853123783455197,0.006555568820886063,0.19914799325359075,0.0,0.0,0.017700465861707926,0.0,0.6236019134521484,4.577706567943096e-05,0.0,48.2689828550104,44.234375799104996,48.387564447486646,48.16279069767442,nan,349.49920205702534,352.76688724899446,349.68669711573716,350.0046511627907,nan,0.0,0.0,0.0,0.0,nan,48.16279069767442,350.0046511627907,0,41.0,44.0,49.0,52.0,51.0,354.0,358.0,351.0,352.0,357.0,0.0,0.0,0.0,0.0,0.0,576,1,0,1
17,577,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,147,224,166,359,152,343,158.40816326530611,351.17687074829934,1.130515191676771,0.7168252082944085,13.680870333281758,1,0.65625,0.8845524654266769,16.499068179406116,15.811388300841896,5.656854249492381,2.444957259248092,2.23606797749979,11.194578333764808,11.504023303339666,0.6032440314654473,45.698484809834994,0.9245283018867925,1,9.616174638271332,1.4196993969380856,12.017334312200546,0.0016937514301389456,0.0,24.676203629001975,2.805050731403753,86.27335000038147,0.006729228654876351,0.0,0.06314564868807793,0.0,0.4407225176692009,4.577706567943096e-05,0.0,0.05983825586736202,0.0,0.14793621003627777,0.0,0.0,1.1333932253215657,4.889428212680755,0.5822828517386599,0.0,nan,0.9858396053314209,0.3021896779537201,0.7487297058105469,4.577706567943096e-05,0.0,0.9858396053314209,0.3021896779537201,0.9356832504272461,4.577706567943096e-05,0.0,0.25989661184517115,0.03837025397129961,0.32479281924866343,4.577706567943096e-05,0.0,0.16786533080953725,0.01908197776465138,0.586893537417561,4.577706567943096e-05,0.0,0.11470206826925278,0.0,0.6282825767993927,4.577706567943096e-05,0.0,0.0008545052260160446,0.0,0.13533227145671844,4.577706567943096e-05,0.0,0.0008545052260160446,0.0,0.13533227145671844,4.577706567943096e-05,0.0,0.23896762432380175,0.08540624307959062,0.16326922632251797,0.0,0.0,0.17076715897222342,0.05447603180289458,0.22238826201551992,0.0,0.0,0.21805905550718307,0.0011749446857720613,0.7533264756202698,4.577706567943096e-05,0.0,158.78010394267042,157.5089294843111,158.1296460596827,158.40816326530611,nan,350.1062446063961,346.3708446503598,350.6655181443159,351.17687074829934,nan,0.0,0.0,0.0,0.0,nan,158.40816326530611,351.17687074829934,0,158.0,156.0,158.0,153.0,163.0,344.0,344.0,351.0,351.0,357.0,0.0,0.0,0.0,0.0,0.0,577,1,0,1
17,578,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,220,342,33,362,14,344,23.727272727272727,351.8772727272727,1.2041934821392881,0.7786488664313413,16.73656774376801,1,0.6432748538011696,0.8304313341934622,21.318432407298886,20.615528128088304,6.4031242374328485,2.79467347411743,2.23606797749979,13.232757926938026,13.37646175009023,0.8646406178196552,57.698484809834994,0.9243697478991597,1,9.372167508117855,0.44325932767242193,12.721065055578947,0.002243076218292117,0.0,40.40953680686653,3.2666209139861166,96.2455329708755,0.010070954449474812,0.0,0.04274052008986473,0.0,0.3164568543434143,4.577706567943096e-05,0.0,0.06935225240886211,0.0,0.11581596732139587,0.0,0.0,3.3134213705072044,6.214928660394513,1.1390162020291383,0.0,nan,1.0,0.20199893414974213,0.5682001709938049,4.577706567943096e-05,0.0,1.0,0.2899366617202759,0.9479209780693054,4.577706567943096e-05,0.0,0.19126872465546643,0.00904610872800861,0.2596135725628357,4.577706567943096e-05,0.0,0.18367971275848421,0.014848276881755076,0.43747969532216135,4.577706567943096e-05,0.0,0.09784084558486938,0.0,0.4314641058444977,4.577706567943096e-05,0.0,0.008773937821388245,0.0,0.06181429699063301,4.577706567943096e-05,0.0,0.0,0.0,0.06181429699063301,4.577706567943096e-05,0.0,0.21198484161578185,0.03468567549246768,0.14747236052678903,0.0,0.0,0.21609287587329898,0.04883882489927609,0.18103606857362226,0.0,0.0,0.22522316873073578,0.0,0.5472800731658936,4.577706567943096e-05,0.0,21.533183739131978,20.09473183575291,22.904007973457972,23.727272727272727,nan,349.39438435067314,346.8344575487014,351.0901303935038,351.8772727272727,nan,0.0,0.0,0.0,0.0,nan,23.727272727272727,351.8772727272727,0,20.0,19.0,18.0,30.0,29.0,344.0,346.0,349.0,352.0,357.0,0.0,0.0,0.0,0.0,0.0,578,1,0,1
17,579,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,244,374,373,366,356,344,363.66803278688525,355.53688524590166,1.2180447090727573,0.8434153411533636,17.625846048215095,1,0.6524064171122995,0.8209879264294453,24.19140640737201,23.853720883753127,6.708203932499369,2.8788281364938415,2.8284271247461903,12.96919426949878,12.997125768095579,0.6084138065645067,61.112698372208094,0.9457364341085271,1,1.7643549386411905,0.054993516532704234,14.625177457928658,0.00238040741533041,0.0,4.34686811780557,0.28914321353659034,117.60077790915966,0.011169604025781155,0.0,0.0,0.0,0.348210871219635,4.577706567943096e-05,0.0,0.007721065077930689,0.0,0.1265888214111328,0.0,0.0,1.9601279299480707,3.1327094140863303,0.4883366764832473,0.0,nan,0.13963530957698822,0.0160830095410347,0.7230945229530334,4.577706567943096e-05,0.0,0.13963530957698822,0.025040054693818092,0.9407339692115784,4.577706567943096e-05,0.0,0.033929902666176744,0.0010575676256289275,0.28125341265247417,4.577706567943096e-05,0.0,0.017815033269694962,0.0011850131702319277,0.48197040126704777,4.577706567943096e-05,0.0,0.007721065077930689,0.0,0.46494239568710327,4.577706567943096e-05,0.0,0.0,0.0,0.0784771516919136,4.577706567943096e-05,0.0,0.0,0.0,0.0784771516919136,4.577706567943096e-05,0.0,0.03800606898973858,0.003574339444506916,0.15668380691868555,0.0,0.0,0.024977471927148043,0.0038089728637341774,0.20129384941062173,0.0,0.0,0.02841229923069477,0.0,0.6142366528511047,4.577706567943096e-05,0.0,364.56638771689455,361.48926064768784,363.43307308850046,363.66803278688525,nan,353.79474290915346,353.2859253976231,355.1087887033629,355.53688524590166,nan,0.0,0.0,0.0,0.0,nan,363.66803278688525,355.53688524590166,0,365.0,363.0,363.0,356.0,372.0,349.0,350.0,350.0,351.0,357.0,0.0,0.0,0.0,0.0,0.0,579,1,0,1
17,580,,,0,0,X3,X3,Y1,Y1,WT1D,WT1D,146,182,471,358,458,344,463.6232876712329,350.82191780821915,0.9522891877968994,0.5160109610962569,13.63425735166143,1,0.8021978021978022,1.0501011802029157,14.758020805949572,14.317821063276353,6.0,2.617902420462022,2.23606797749979,12.0,12.641454679118276,0.4498277362567596,41.79898987322333,0.9864864864864865,1,0.8009613179601729,0.0,6.707331947982311,0.0,0.0,2.6265507105272263,0.0019684138242155313,66.97207611054182,0.0,0.0,0.0,0.0,0.2642328441143036,0.0,0.0,0.009552148170769215,0.0,0.18022429943084717,0.0,0.0,2.30328388481903,0.2783446268186506,0.4293474719003061,nan,nan,0.10131990909576416,0.0,0.3951476216316223,0.0,0.0,0.10131990909576416,0.0010833905544131994,0.9490196108818054,0.0,0.0,0.022248925498893693,0.0,0.186314776332842,0.0,0.0,0.017990073359775524,1.3482286467229667e-05,0.45871285007220425,0.0,0.0,0.009552148170769215,0.0,0.5205157399177551,0.0,0.0,0.0,0.0,0.0800640881061554,0.0,0.0,0.0,0.0,0.0800640881061554,0.0,0.0,0.028145063718465535,0.0,0.0660295463846565,0.0,0.0,0.022980564910459328,0.00010322185796155467,0.21242167712839038,0.0,0.0,0.02957961428910494,0.0,0.6481345593929291,0.0,0.0,462.2787295772432,463.83720930232556,463.3904714507099,nan,nan,352.6920194594547,351.0,350.4611743272128,nan,nan,0.0,0.0,0.0,nan,nan,463.6232876712329,350.82191780821915,0,460.0,465.0,466.0,466.0,468.0,356.0,351.0,353.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,580,0,0,0
